"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"MoeiteMetRondkomen_32"
"55106";"20300";"MW00000";"BU03560801";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560801";"13.2"
"55107";"20300";"MW00000";"BU03560801";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560801";"8.6"
"55108";"20300";"MW00000";"BU03560801";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560801";"12.9"
"55109";"20300";"MW00000";"BU03560801";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560801";"8.6"
"55110";"20300";"MW00000";"BU03560802";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560802";"18.5"
"55111";"20300";"MW00000";"BU03560802";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560802";"15"
"55112";"20300";"MW00000";"BU03560802";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560802";"9.7"
"55113";"20300";"MW00000";"BU03560802";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560802";"14.5"
"55114";"20300";"MW00000";"BU03560802";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560802";"9.8"
"55115";"20300";"MW00000";"BU03560803";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560803";"20.8"
"55116";"20300";"MW00000";"BU03560803";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560803";"15.7"
"55117";"20300";"MW00000";"BU03560803";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560803";"10.7"
"55118";"20300";"MW00000";"BU03560803";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560803";"15.7"
"55119";"20300";"MW00000";"BU03560803";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560803";"11"
"55120";"20300";"MW00000";"BU03560804";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560804";
"55121";"20300";"MW00000";"BU03560804";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560804";
"55122";"20300";"MW00000";"BU03560804";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560804";
"55123";"20300";"MW00000";"BU03560804";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560804";
"55124";"20300";"MW00000";"BU03560804";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03560804";
"55125";"20300";"MW00000";"WK035610  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035610  ";"26.3"
"55126";"20300";"MW00000";"WK035610  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035610  ";"21"
"55127";"20300";"MW00000";"WK035610  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035610  ";"14.6"
"55128";"20300";"MW00000";"WK035610  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035610  ";"21.8"
"55129";"20300";"MW00000";"WK035610  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035610  ";"15.4"
"55130";"20300";"MW00000";"BU03561001";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561001";"25.1"
"55131";"20300";"MW00000";"BU03561001";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561001";"18.8"
"55132";"20300";"MW00000";"BU03561001";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561001";"13.4"
"55133";"20300";"MW00000";"BU03561001";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561001";"18.9"
"55134";"20300";"MW00000";"BU03561001";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561001";"14"
"55135";"20300";"MW00000";"BU03561002";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561002";"30"
"55136";"20300";"MW00000";"BU03561002";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561002";"23.8"
"55137";"20300";"MW00000";"BU03561002";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561002";"16.6"
"55138";"20300";"MW00000";"BU03561002";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561002";"25"
"55139";"20300";"MW00000";"BU03561002";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561002";"17.4"
"55140";"20300";"MW00000";"BU03561003";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561003";"21.3"
"55141";"20300";"MW00000";"BU03561003";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561003";"18.4"
"55142";"20300";"MW00000";"BU03561003";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561003";"12.4"
"55143";"20300";"MW00000";"BU03561003";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561003";"19"
"55144";"20300";"MW00000";"BU03561003";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561003";"13.2"
"55145";"20300";"MW00000";"WK035611  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035611  ";"21"
"55146";"20300";"MW00000";"WK035611  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035611  ";"17.7"
"55147";"20300";"MW00000";"WK035611  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035611  ";"12.1"
"55148";"20300";"MW00000";"WK035611  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035611  ";"19.4"
"55149";"20300";"MW00000";"WK035611  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035611  ";"13.9"
"55150";"20300";"MW00000";"BU03561101";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561101";"21.7"
"55151";"20300";"MW00000";"BU03561101";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561101";"19.7"
"55152";"20300";"MW00000";"BU03561101";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561101";"13.1"
"55153";"20300";"MW00000";"BU03561101";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561101";"20.9"
"55154";"20300";"MW00000";"BU03561101";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561101";"15.6"
"55155";"20300";"MW00000";"BU03561102";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561102";"20.3"
"55156";"20300";"MW00000";"BU03561102";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561102";"15.4"
"55157";"20300";"MW00000";"BU03561102";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561102";"10.8"
"55158";"20300";"MW00000";"BU03561102";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561102";"17.6"
"55159";"20300";"MW00000";"BU03561102";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561102";"11.8"
"55160";"20300";"MW00000";"WK035612  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035612  ";"21"
"55161";"20300";"MW00000";"WK035612  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035612  ";"18.9"
"55162";"20300";"MW00000";"WK035612  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035612  ";"12.5"
"55163";"20300";"MW00000";"WK035612  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035612  ";"20.7"
"55164";"20300";"MW00000";"WK035612  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035612  ";"14.6"
"55165";"20300";"MW00000";"BU03561200";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561200";"21"
"55166";"20300";"MW00000";"BU03561200";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561200";"18.9"
"55167";"20300";"MW00000";"BU03561200";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561200";"12.5"
"55168";"20300";"MW00000";"BU03561200";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561200";"20.7"
"55169";"20300";"MW00000";"BU03561200";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561200";"14.6"
"55170";"20300";"MW00000";"WK035613  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035613  ";"22.2"
"55171";"20300";"MW00000";"WK035613  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035613  ";"16.8"
"55172";"20300";"MW00000";"WK035613  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035613  ";"11.5"
"55173";"20300";"MW00000";"WK035613  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035613  ";"18.1"
"55174";"20300";"MW00000";"WK035613  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035613  ";"12.7"
"55175";"20300";"MW00000";"BU03561301";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561301";"22.9"
"55176";"20300";"MW00000";"BU03561301";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561301";"17.9"
"55177";"20300";"MW00000";"BU03561301";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561301";"12.4"
"55178";"20300";"MW00000";"BU03561301";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561301";"19.5"
"55179";"20300";"MW00000";"BU03561301";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561301";"13.3"
"55180";"20300";"MW00000";"BU03561302";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561302";"20.5"
"55181";"20300";"MW00000";"BU03561302";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561302";"14.2"
"55182";"20300";"MW00000";"BU03561302";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561302";"9.3"
"55183";"20300";"MW00000";"BU03561302";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561302";"14.7"
"55184";"20300";"MW00000";"BU03561302";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561302";"11.2"
"55185";"20300";"MW00000";"WK035614  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035614  ";"41.8"
"55186";"20300";"MW00000";"WK035614  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035614  ";"33.2"
"55187";"20300";"MW00000";"WK035614  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035614  ";"21.9"
"55188";"20300";"MW00000";"WK035614  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035614  ";"31.8"
"55189";"20300";"MW00000";"WK035614  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035614  ";"23.5"
"55190";"20300";"MW00000";"BU03561400";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561400";"41.8"
"55191";"20300";"MW00000";"BU03561400";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561400";"33.2"
"55192";"20300";"MW00000";"BU03561400";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561400";"21.9"
"55193";"20300";"MW00000";"BU03561400";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561400";"31.8"
"55194";"20300";"MW00000";"BU03561400";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561400";"23.5"
"55195";"20300";"MW00000";"WK035615  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035615  ";
"55196";"20300";"MW00000";"WK035615  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035615  ";
"55197";"20300";"MW00000";"WK035615  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035615  ";
"55198";"20300";"MW00000";"WK035615  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035615  ";
"55199";"20300";"MW00000";"WK035615  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035615  ";
"55200";"20300";"MW00000";"BU03561500";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561500";
"55201";"20300";"MW00000";"BU03561500";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561500";
"55202";"20300";"MW00000";"BU03561500";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561500";
"55203";"20300";"MW00000";"BU03561500";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561500";
"55204";"20300";"MW00000";"BU03561500";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561500";
"55205";"20300";"MW00000";"WK035616  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035616  ";"25.4"
"55206";"20300";"MW00000";"WK035616  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035616  ";"21.7"
"55207";"20300";"MW00000";"WK035616  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035616  ";"15.2"
"55208";"20300";"MW00000";"WK035616  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035616  ";"22.7"
"55209";"20300";"MW00000";"WK035616  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035616  ";"16.7"
"55210";"20300";"MW00000";"BU03561600";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561600";"25.4"
"55211";"20300";"MW00000";"BU03561600";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561600";"21.7"
"55212";"20300";"MW00000";"BU03561600";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561600";"15.2"
"55213";"20300";"MW00000";"BU03561600";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561600";"22.7"
"55214";"20300";"MW00000";"BU03561600";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561600";"16.7"
"55215";"20300";"MW00000";"WK035618  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035618  ";
"55216";"20300";"MW00000";"WK035618  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035618  ";
"55217";"20300";"MW00000";"WK035618  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035618  ";
"55218";"20300";"MW00000";"WK035618  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035618  ";
"55219";"20300";"MW00000";"WK035618  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035618  ";
"55220";"20300";"MW00000";"BU03561800";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561800";
"55221";"20300";"MW00000";"BU03561800";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561800";
"55222";"20300";"MW00000";"BU03561800";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561800";
"55223";"20300";"MW00000";"BU03561800";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561800";
"55224";"20300";"MW00000";"BU03561800";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03561800";
"55225";"20300";"MW00000";"WK035620  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035620  ";
"55226";"20300";"MW00000";"WK035620  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035620  ";
"55227";"20300";"MW00000";"WK035620  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035620  ";
"55228";"20300";"MW00000";"WK035620  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035620  ";
"55229";"20300";"MW00000";"WK035620  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035620  ";
"55230";"20300";"MW00000";"BU03562001";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562001";
"55231";"20300";"MW00000";"BU03562001";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562001";
"55232";"20300";"MW00000";"BU03562001";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562001";
"55233";"20300";"MW00000";"BU03562001";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562001";
"55234";"20300";"MW00000";"BU03562001";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562001";
"55235";"20300";"MW00000";"BU03562002";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562002";
"55236";"20300";"MW00000";"BU03562002";"2016JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562002";
"55237";"20300";"MW00000";"BU03562002";"2020JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562002";
"55238";"20300";"MW00000";"BU03562002";"2022JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562002";
"55239";"20300";"MW00000";"BU03562002";"2024JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562002";
"55240";"20300";"MW00000";"WK035621  ";"2012JJ00";"Nieuwegein                              ";"Wijk    ";"WK035621  ";"13.5"
"55241";"20300";"MW00000";"WK035621  ";"2016JJ00";"Nieuwegein                              ";"Wijk    ";"WK035621  ";"11.6"
"55242";"20300";"MW00000";"WK035621  ";"2020JJ00";"Nieuwegein                              ";"Wijk    ";"WK035621  ";"19.7"
"55243";"20300";"MW00000";"WK035621  ";"2022JJ00";"Nieuwegein                              ";"Wijk    ";"WK035621  ";"35"
"55244";"20300";"MW00000";"WK035621  ";"2024JJ00";"Nieuwegein                              ";"Wijk    ";"WK035621  ";"28.7"
"55245";"20300";"MW00000";"BU03562100";"2012JJ00";"Nieuwegein                              ";"Buurt   ";"BU03562100";"13.5"
